asset_id,cse_id,asset_type,criticality,business_function,environment,monitoring_status
AST-CSE-025-026,CSE-025,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-025-027,CSE-025,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-025-028,CSE-025,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-025-029,CSE-025,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-025-030,CSE-025,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-025-031,CSE-025,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,DR,ACTIVE
AST-CSE-025-032,CSE-025,OT Engineering Workstation,MEDIUM,Substation Automation,Staging,ACTIVE
AST-CSE-025-033,CSE-025,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-025-034,CSE-025,Web Application Server,MEDIUM,Customer Portal,Staging,ACTIVE
AST-CSE-025-035,CSE-025,Core Banking Switch,MEDIUM,Payment Processing Engine,DR,ACTIVE
AST-CSE-025-036,CSE-025,Relational Database Server,MEDIUM,Transactional Database,Production,ACTIVE
AST-CSE-025-037,CSE-025,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-025-038,CSE-025,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-025-039,CSE-025,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-025-040,CSE-025,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-025-041,CSE-025,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-025-042,CSE-025,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-025-043,CSE-025,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-025-044,CSE-025,NextGen Firewall,MEDIUM,Perimeter Defense,Production,ACTIVE
AST-CSE-025-045,CSE-025,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-025-046,CSE-025,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-026-001,CSE-026,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-002,CSE-026,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-026-003,CSE-026,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-026-004,CSE-026,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-026-005,CSE-026,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-026-006,CSE-026,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-026-007,CSE-026,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-008,CSE-026,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-009,CSE-026,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-026-010,CSE-026,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-026-011,CSE-026,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-026-012,CSE-026,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-026-013,CSE-026,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-026-014,CSE-026,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-026-015,CSE-026,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-016,CSE-026,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-017,CSE-026,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-018,CSE-026,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-026-019,CSE-026,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-020,CSE-026,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-021,CSE-026,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-026-022,CSE-026,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-026-023,CSE-026,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-026-024,CSE-026,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-026-025,CSE-026,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-026,CSE-026,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-026-027,CSE-026,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-028,CSE-026,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-026-029,CSE-026,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-026-030,CSE-026,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-026-031,CSE-026,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-026-032,CSE-026,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-033,CSE-026,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-026-034,CSE-026,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-026-035,CSE-026,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-026-036,CSE-026,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-026-037,CSE-026,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-026-038,CSE-026,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-026-039,CSE-026,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-026-040,CSE-026,NextGen Firewall,LOW,Perimeter Defense,DR,ACTIVE
AST-CSE-026-041,CSE-026,Core Banking Switch,MEDIUM,Payment Processing Engine,DR,ACTIVE
AST-CSE-026-042,CSE-026,SIEM Collector Node,MEDIUM,Telemetry Aggregation,DR,ACTIVE
AST-CSE-026-043,CSE-026,SCADA RTU / PLC,LOW,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-026-044,CSE-026,OT Engineering Workstation,LOW,Substation Automation,DR,ACTIVE
AST-CSE-026-045,CSE-026,NextGen Firewall,MEDIUM,Perimeter Defense,DR,ACTIVE
AST-CSE-026-046,CSE-026,Core Banking Switch,LOW,Payment Processing Engine,Staging,ACTIVE
AST-CSE-026-047,CSE-026,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-026-048,CSE-026,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-026-049,CSE-026,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-050,CSE-026,Domain Controller (AD),MEDIUM,Identity and Access Management,DR,ACTIVE
AST-CSE-026-051,CSE-026,OT Engineering Workstation,LOW,Substation Automation,Production,ACTIVE
AST-CSE-026-052,CSE-026,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-053,CSE-026,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Staging,ACTIVE
AST-CSE-026-054,CSE-026,Web Application Server,LOW,Customer Portal,Production,ACTIVE
AST-CSE-026-055,CSE-026,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-026-056,CSE-026,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-026-057,CSE-026,NextGen Firewall,MEDIUM,Perimeter Defense,Production,ACTIVE
AST-CSE-027-001,CSE-027,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-002,CSE-027,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-003,CSE-027,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-004,CSE-027,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-027-005,CSE-027,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-027-006,CSE-027,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-027-007,CSE-027,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-027-008,CSE-027,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-027-009,CSE-027,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-010,CSE-027,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-011,CSE-027,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-027-012,CSE-027,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-013,CSE-027,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-027-014,CSE-027,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-027-015,CSE-027,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-016,CSE-027,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-027-017,CSE-027,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-027-018,CSE-027,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-027-019,CSE-027,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-027-020,CSE-027,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-021,CSE-027,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-027-022,CSE-027,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-027-023,CSE-027,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-027-024,CSE-027,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-027-025,CSE-027,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-026,CSE-027,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-027-027,CSE-027,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-027-028,CSE-027,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-029,CSE-027,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-027-030,CSE-027,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-031,CSE-027,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-027-032,CSE-027,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-027-033,CSE-027,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-027-034,CSE-027,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-027-035,CSE-027,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-027-036,CSE-027,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-027-037,CSE-027,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-027-038,CSE-027,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-027-039,CSE-027,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-040,CSE-027,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-027-041,CSE-027,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-027-042,CSE-027,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-027-043,CSE-027,Core Banking Switch,HIGH,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-044,CSE-027,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-045,CSE-027,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-046,CSE-027,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-047,CSE-027,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-027-048,CSE-027,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-027-049,CSE-027,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-027-050,CSE-027,Core Banking Switch,LOW,Payment Processing Engine,DR,ACTIVE
AST-CSE-027-051,CSE-027,Relational Database Server,LOW,Transactional Database,Staging,ACTIVE
AST-CSE-027-052,CSE-027,NextGen Firewall,MEDIUM,Perimeter Defense,Staging,ACTIVE
AST-CSE-027-053,CSE-027,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-027-054,CSE-027,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-027-055,CSE-027,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-027-056,CSE-027,NextGen Firewall,MEDIUM,Perimeter Defense,Production,ACTIVE
AST-CSE-027-057,CSE-027,SIEM Collector Node,LOW,Telemetry Aggregation,DR,ACTIVE
AST-CSE-027-058,CSE-027,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-027-059,CSE-027,SCADA RTU / PLC,LOW,Industrial Control Gateway,DR,ACTIVE
AST-CSE-027-060,CSE-027,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-061,CSE-027,Core Banking Switch,LOW,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-062,CSE-027,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-027-063,CSE-027,SIEM Collector Node,LOW,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-027-064,CSE-027,Core Banking Switch,MEDIUM,Payment Processing Engine,Production,ACTIVE
AST-CSE-027-065,CSE-027,OT Engineering Workstation,MEDIUM,Substation Automation,Staging,ACTIVE
AST-CSE-027-066,CSE-027,Web Application Server,MEDIUM,Customer Portal,Production,ACTIVE
AST-CSE-027-067,CSE-027,Domain Controller (AD),LOW,Identity and Access Management,Production,ACTIVE
AST-CSE-027-068,CSE-027,Web Application Server,LOW,Customer Portal,Staging,ACTIVE
AST-CSE-027-069,CSE-027,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-027-070,CSE-027,Domain Controller (AD),MEDIUM,Identity and Access Management,Staging,ACTIVE
AST-CSE-027-071,CSE-027,SIEM Collector Node,LOW,Telemetry Aggregation,Production,ACTIVE
AST-CSE-027-072,CSE-027,SCADA RTU / PLC,MEDIUM,Industrial Control Gateway,Production,ACTIVE
AST-CSE-027-073,CSE-027,SIEM Collector Node,MEDIUM,Telemetry Aggregation,Staging,ACTIVE
AST-CSE-027-074,CSE-027,Domain Controller (AD),MEDIUM,Identity and Access Management,Production,ACTIVE
AST-CSE-027-075,CSE-027,Relational Database Server,LOW,Transactional Database,Production,ACTIVE
AST-CSE-027-076,CSE-027,Domain Controller (AD),LOW,Identity and Access Management,DR,ACTIVE
AST-CSE-028-001,CSE-028,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-002,CSE-028,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-028-003,CSE-028,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-004,CSE-028,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-028-005,CSE-028,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-028-006,CSE-028,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-028-007,CSE-028,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-028-008,CSE-028,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-028-009,CSE-028,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-028-010,CSE-028,Relational Database Server,CRITICAL,Transactional Database,Production,ACTIVE
AST-CSE-028-011,CSE-028,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-028-012,CSE-028,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-028-013,CSE-028,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-014,CSE-028,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-028-015,CSE-028,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-028-016,CSE-028,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-028-017,CSE-028,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-028-018,CSE-028,Domain Controller (AD),CRITICAL,Identity and Access Management,Production,ACTIVE
AST-CSE-028-019,CSE-028,SCADA RTU / PLC,CRITICAL,Industrial Control Gateway,Production,ACTIVE
AST-CSE-028-020,CSE-028,OT Engineering Workstation,CRITICAL,Substation Automation,Production,ACTIVE
AST-CSE-028-021,CSE-028,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-022,CSE-028,Core Banking Switch,CRITICAL,Payment Processing Engine,Production,ACTIVE
AST-CSE-028-023,CSE-028,SIEM Collector Node,CRITICAL,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-024,CSE-028,Web Application Server,CRITICAL,Customer Portal,Production,ACTIVE
AST-CSE-028-025,CSE-028,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-028-026,CSE-028,NextGen Firewall,CRITICAL,Perimeter Defense,Production,ACTIVE
AST-CSE-028-027,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-028,CSE-028,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-028-029,CSE-028,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-028-030,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-031,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-032,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-033,CSE-028,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-028-034,CSE-028,Relational Database Server,HIGH,Transactional Database,Production,ACTIVE
AST-CSE-028-035,CSE-028,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-028-036,CSE-028,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-028-037,CSE-028,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-028-038,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-039,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-040,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-041,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-042,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-043,CSE-028,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-028-044,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-045,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-046,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-047,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-048,CSE-028,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-028-049,CSE-028,OT Engineering Workstation,HIGH,Substation Automation,Production,ACTIVE
AST-CSE-028-050,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-051,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-052,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-053,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-054,CSE-028,Domain Controller (AD),HIGH,Identity and Access Management,Production,ACTIVE
AST-CSE-028-055,CSE-028,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-028-056,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-057,CSE-028,NextGen Firewall,HIGH,Perimeter Defense,Production,ACTIVE
AST-CSE-028-058,CSE-028,SCADA RTU / PLC,HIGH,Industrial Control Gateway,Production,ACTIVE
AST-CSE-028-059,CSE-028,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-028-060,CSE-028,Web Application Server,HIGH,Customer Portal,Production,ACTIVE
AST-CSE-028-061,CSE-028,SIEM Collector Node,HIGH,Telemetry Aggregation,Production,ACTIVE
AST-CSE-028-062,CSE-028,Relational Database Server,LOW,Transactional Database,DR,ACTIVE
AST-CSE-028-063,CSE-028,Relational Database Server,MEDIUM,Transactional Database,DR,ACTIVE
AST-CSE-028-064,CSE-028,Domain Controller (AD),LOW,Identity and Access Management,Staging,ACTIVE
